id,url,title,price,description,image_count,first_image_url,processing_timestamp,variant_count,variant_types,stock_status
micro-map,https://agilite.co.il/products/micro-map,Micro MAP™ - תיק תקיפה זעיר,599.0,"Agilite Micro MAP                                פרטים     מידות     מפרט     החזרים                      מיקרו מאפ הוא פאנל תקיפה אחורי קומפקטי המתחבר לכל אפוד לוח ומעניק לו שכבת אחסון נוספת ללא תוספת נפח מיותר.              פותח בשיתוף יחידות מיוחדות המבצעות משימות קצרות, לעיתים בסביבות לחימה צפופות, אשר נדרשו לביצועים גבוהים וגמישות במבנה במארז קומפקטי במיוחד.              מתחבר לכל אפוד קרמי עם MOLLE אחורי ואינו מצריך רוכסנים ייעודיים או מערכות חיבור ייחודיות (תואם גם לאפודי K-Zero ו-K19 של Agilite).              בניגוד לפאנלים אחוריים אחרים המיועדים לנשיאת עד 1.5 ליטר מים, Micro MAP מסוגל להכיל שקית שתייה בנפח מלא של 3 ליטר.              מותאם במיוחד לשקית השתייה הצבאית של Agilite בנפח 3 ליטר, שתוכננה במיוחד לאפודי קרמיקה בגזרת SAPI.              כולל מערכת אחסון נפתחת (""Beavertail"") המגדילה את נפח האחסון ומאפשרת נשיאת קסדות, ביגוד, ציוד נוסף ועוד.              Beavertail כולל תושבת ייעודית לכלים ארוכים, כגון חותכי ברזל, רובים או כלי עבודה נוספים.              כולל שני כיסי מנהלה מובנים לארגון נוח של חפצים קטנים.              כולל תעלות ניהול כבלים אינטגרליות המספקות ארגון מסודר וללא הפרעות לכל הכבלים במערכת.              בין אם מדובר במשימה מבצעית או תגובה לאיום, Micro MAP מבטיח שכל הציוד החיוני שלך זמין בהישג יד.                           מתאים לכל אפוד קרמי עם MOLLE אחורי                           חומרים: 500D & 1000D CORDURA תקן צבאי              רצועות תקן צבאי              רוכסני YKK              נפח תא ראשי: 3 ליטר              נפח מקסימלי עם Beavertail: 8 ליטר                           ניתן להחזיר את המוצר עד 30 ימים מיום הרכישה ולקבל החזר כספי מלא. יש לוודא שהמוצר מוחזר במצבו המקורי וללא סימני שימוש.",1,https://agilite.co.il/cdn/shop/files/MicroMAP_ModularAssaultPack_RG-1.webp?v=1714293662&width=1024,2025-06-18T18:31:29.813811,3,[],In Stock
modular-elastic-cummerbund,https://agilite.co.il/products/modular-elastic-cummerbund,חובק קרמון אלסטי,319.99,"מתאים לכל וסט עם משטחי ולקרו, כולל ה-K-Zero Plate Carrier, ה-Sub-Zero Plate Carrier, וה-K19 Plate Carrier (גרסאות 2.0 ו-3.0) עם תוספת דש MOLLE אחורי. הפטנט הייחודי מאפשר מעבר מהיר בין דשי ולקרו, אבזמים לשחרור מהיר. כל צד כולל שלושה תאים רב-שימושיים שיכולים לאחסן בבטחה מחסניות 5.56 ו-7.62, וכן ציוד נוסף כמו מכשירי קשר, חוסמי עורקים, רימוני עשן, רימוני הלם ועוד. כולל שתי עמודות MOLLE חיצוניות, כך שתוכלו להתאים את הסידור שלכם בדיוק לצרכים שלכם. &nbsp; &nbsp;",1,https://agilite.co.il/cdn/shop/files/AGILITE_Modular_Elastic_Cummerbund_RG-1.webp?v=1738241801&width=1024,2025-06-18T18:31:29.813811,3,[],Out of Stock
molle-hanger,https://agilite.co.il/products/molle-hanger,מתלה MOLLE,126.9,"מותאם במיוחד לנשיאת ערכת הטראומה הקומפקטית MD2 או ערכות טראומה אחרות מתחת לאפוד הלוח שלך. בנוסף, משמש ככנף צדדית מתחת לקומרבונד, ומספק אפשרות חיבור פנימית לפאוצ'ים עם חיבור MOLLE, כמו פאוצ'ים למחסניות או לרדיו. חריצי QD Passthrough מאפשרים חיבור צד נוח של התלייה, גם כאשר נעשה שימוש באבזמי שחרור מהיר, כגון Tubes או אבזמי 2M ROC.",1,https://agilite.co.il/cdn/shop/files/AGILITE_MOLLE_Hanger_RG-1_1.webp?v=1717049673&width=1024,2025-06-18T18:31:29.813811,3,[],In Stock
k-series-hydration-attach-straps,https://agilite.co.il/products/k-series-hydration-attach-straps,רצועות חיבור מודולריות לשלוקר,51.9,"Details  The K Series Hydration Attach Strap set allows you to connect the Agilite Edge Hydration pack or IDF Shlucker AQ Hydration pack to any Modular plate carrier. • This 2 strap set is inserted into the designated loops on all Agilite K Series Hydration packs and allows your pack to be cinched to your back but also attach and detach instantaneously. • The attach straps utilize premium mil-spec materials and hardware including ITW Mil Spec QASM (Quick Attach Surface Mount Buckle) which allow for attachment to any plate carrier. • Owners of Agilite K Series plate carriers do not require the QASM buckles and can attach their attach straps directly to the existing buckles on the rear of their plate carrier. • Available in Coyote Tan, Coyote Brown, Black and OD Green.  Shipping &amp; Returns  U.S Customers Return Policy - If you are not 100% satisfied with your purchase, you can return the product and get a full refund.You can return a product for up to 30 days from the date you received it. Any product you return must be in the same condition you received it in. For any further questions and for info on returns from outside the U.S please contact us at customercare@agilitegear.com",1,https://agilite.co.il/cdn/shop/products/8042_hydration_attach_straps-coyote_tan_4_f56b9630-caeb-437e-b114-1b193b1800dd.jpg?v=1669549447&width=1024,2025-06-18T18:31:29.813811,4,[],Out of Stock
molle-hydration-attach-straps-edge,https://agilite.co.il/products/molle-hydration-attach-straps-edge,MOLLE רצועות חיבור שלוקר,0.0,"Details  The K Series Hydration Attach Strap set allows you to connect the Agilite Edge Hydration pack or IDF Shlucker AQ Hydration pack to any Modular plate carrier. • This 2 strap set is inserted into the designated loops on all Agilite K Series Hydration packs and allows your pack to be cinched to your back but also attach and detach instantaneously. • The attach straps utilize premium mil-spec materials and hardware including ITW Mil Spec QASM (Quick Attach Surface Mount Buckle) which allow for attachment to any plate carrier. • Owners of Agilite K Series plate carriers do not require the QASM buckles and can attach their attach straps directly to the existing buckles on the rear of their plate carrier. • Available in Coyote Tan, Coyote Brown, Black and OD Green.  Shipping &amp; Returns  U.S Customers Return Policy - If you are not 100% satisfied with your purchase, you can return the product and get a full refund.You can return a product for up to 30 days from the date you received it. Any product you return must be in the same condition you received it in. For any further questions and for info on returns from outside the U.S please contact us at customercare@agilitegear.com",1,https://agilite.co.il/cdn/shop/products/8042_hydration_attach_straps-coyote_tan_4_8768bf35-53f4-42d5-bbc5-e5dd439d6e74.jpg?v=1669549786&width=1024,2025-06-18T18:31:29.813811,4,[],Out of Stock
mtek-flux-cover-gen-4,https://agilite.co.il/products/mtek-flux-cover-gen-4,MTEK® FLUX Gen4 - כיסוי קסדה,279.0,"מידע מידות מפרט החזרים  • פאוצ'י AG של Agilite מבוססי גומי רצועה (Bungee Retention) מאפשרים שליפה או החזרת מחסנית בקלות וביד אחת – בלי שהרצועה מפריעה בדרך. • פאוצ'ים עם גומי קיימים מעל עשור בגלל אחיזתם המעולה במחסניות, אך סובלים מחיסרון מעצבן – הם הופכים שליפה או החזרה של מחסנית לפעולה מסורבלת הדורשת שתי ידיים – כי הרצועות תופסות את המחסנית. • פאוצ'י AG פותרים את הבעיה הזו לחלוטין – מאפשרים מעבר מרמת אחיזה לקרב (כמו בקפיצות HALO) ישירות לשליפה והחזרה של המחסנית – **בלי שתצטרך לשחרר את היד מהנשק**. • הלשוניות הפולימריות הייחודיות מספקות אחיזה מכנית ותחושתית גם עם כפפות וגם בלעדיהן. • בין אם אתה בקצה החנית של לוחמה בשטח אויב או מגן על הבית שלך – **פאוצ'י AG יתנו לך יתרון**.   • מתאים למחסנית אחת של 5.56x45 (AR או M4) • תופס 3 שורות MOLLE לאורך ו-2 שורות לרוחב   • בד ניילון טקטי 500D CORDURA® בתקן צבאי • חיפוי MOLLE עם ולקרו חתוך בלייזר • תופס 3 שורות MOLLE לאורך ו-2 לרוחב • משקל: 0.14 ליברות (0.16 ק""ג) פרטים: • מתאים למחסנית בודדת מסוג 5.56 • מאפשר שליפה והחזרה ביד אחת • לשונית פולימר ייחודית לאחיזה אופטימלית • אחיזה אמינה – המחסנית לא תיפול • חיבור MOLLE מובנה בגב • נבחן בשדה הקרב בישראל • רצועת האחיזה החכמה עומדת בדרישות צבאיות מבלי להפריע לפתיחה של הפאוץ'   מדיניות החזרים ללקוחות מארה""ב: אם אינכם מרוצים מהרכישה שלכם ב-100%, ניתן להחזיר את המוצר ולקבל החזר כספי מלא. אפשר לבצע החזרה עד 30 ימים ממועד קבלת המוצר, בתנאי שהמוצר יוחזר באותו מצב שבו התקבל. לשאלות נוספות או לבירורים על החזרות מחוץ לארה""ב – צרו קשר: customercare@agilitegear.com",1,https://agilite.co.il/cdn/shop/products/Mtek_flux_cover_2_600x_03d77d5e-5788-4179-9e01-f62253577f41.jpg?v=1669549563&width=1024,2025-06-18T18:31:29.813811,6,['size'],Out of Stock
ops-core-fast-bump-carbon-high-cut-helmet-cover-gen4,https://agilite.co.il/products/ops-core-fast-bump-carbon-high-cut-helmet-cover-gen4,Ops-Core® FAST BUMP/Carbon High Cut Gen4 - כיסוי קסדה חיתוך גבוה,279.0,"מידע   מידות   מפרט   החזרים     • הדור הרביעי הוא הדור החדש לכיסויי קסדות שמתאימים כמו כפפה, ונותנים לקסדה שלך שדרוג קריטי לארגון אביזרים ופונקציונליות.  • הכיסוי מעניק אחידות הסוואה/צבע, מגן על שטח הקסדה ומשמש כפלטפורמה יציבה המונעת אובדן או פגיעה באביזרים.  • מאריך את חיי הקסדה ומספק שכבת הגנה נוספת לשטח הצבוע.     כיסוי הקסדה מתאים לדגמים הבאים:    דגם קסדה מידת קסדה מידת כיסוי מתאימה    Ops-Core FAST Bump High Cut HelmetM/LLARGE (M/L) Ops-Core FAST Bump High Cut HelmetL/XLXL (L/XL) Ops-Core FAST Base Jump High Cut HelmetM/LLARGE (M/L) Ops-Core FAST Base Jump High Cut HelmetL/XLXL (L/XL) Ops-Core FAST Carbon High Cut HelmetM/LLARGE (M/L) Ops-Core FAST Carbon High Cut HelmetL/XLXL (L/XL)       • משקל: 143 גרם  • ניילון טקטי 1000D  • רשת פוליאסטר שטוחה 380 גר'/מ""ר  • ערוצי גומי מגולפים בלייזר  • לולאות AA ו-CR123 לסוללות NVG מאחור  • מיוצר בישראל*גרסה תואמת תקן Berry זמינה לפי בקשה פרטים נוספים: • מתאים לדגמי FAST BUMP ו-FAST Carbon High Cut של OPS-CORE  • מתאים בצורה מדויקת לקסדה של Agilite  • תא אחורי מודולרי אופציונלי שמתאים לכל הסוללות והמשקולות הנפוצות  • מבנה קשיח המספק הגנה על הסוללות מאחור  • פתחים לכבלים ולמתגים של יחידות NVG נפוצות  • מערכת גומי מרכזית בפרופיל נמוך לדיבוק של אביזרים כמו פנסים, מצלמות ועוד  • ניהול כבלים מובנה  • פלטפורמה יציבה לאביזרים  • התקנה קלה ומהירה תוך שניות      מדיניות החזרים: במידה ואינך מרוצה ב-100% מהרכישה שלך, ניתן להחזיר את המוצר ולקבל החזר כספי מלא. ניתן להחזיר את המוצר עד 30 ימים ממועד קבלתו. המוצר חייב להיות במצב המקורי בו התקבל. לפרטים נוספים ניתן לפנות אלינו בכתובת: customercare@agilitegear.com",1,https://agilite.co.il/cdn/shop/products/P1020562_1_9144a0ff-5b5b-4fe4-ac2f-007230f64b9e.jpg?v=1669549737&width=1024,2025-06-18T18:31:29.813811,4,[],In Stock
ops-core-fast-st-xp-helmet-cover-gen4,https://agilite.co.il/products/ops-core-fast-st-xp-helmet-cover-gen4,Ops-Core® FAST ST/XP High Cut Gen4 - כיסוי קסדה חיתוך גבוה,279.0,"מידע   מידות   מפרט   החזרים           • הדור הרביעי הוא הדור החדש לכיסויי קסדות שמתאימים כמו כפפה, ונותנים לקסדה שלך שדרוג קריטי לארגון אביזרים ופונקציונליות.          • כיסוי הקסדה Ops Core FAST ST/XP מעניק אחידות בצבע או בהסוואה, מגן על שטח הקסדה ומשמש כפלטפורמה יציבה לכל האביזרים שלך – כך שלא יאבדו, ייפלו או ייפגעו.      • הכיסוי שומר על פני השטח הצבועים של הקסדה ומאריך את חיי המוצר.         הכיסוי מתאים לקסדות הבאות:                        קסדה         מידת קסדה         מידת כיסוי נדרשת                                 Ops-Core FAST Bump High Cut Helmet         M/L         LARGE (M/L)                       Ops-Core FAST Bump High Cut Helmet         L/XL         XL (L/XL)                       Ops-Core FAST Base Jump High Cut Helmet         M/L         LARGE (M/L)                       Ops-Core FAST Base Jump High Cut Helmet         L/XL         XL (L/XL)                       Ops-Core FAST Carbon High Cut Helmet         M/L         LARGE (M/L)                       Ops-Core FAST Carbon High Cut Helmet         L/XL         XL (L/XL)                          • משקל: 143 גרם     • בד ניילון טקטי 1000D     • רשת פוליאסטר 380 גרם למ""ר     • תעלות גומי מגולפות בלייזר     • לולאות אחוריות לסוללות NVG מסוג AA ו-CR123     • מיוצר בישראל     *גרסה תואמת תקן Berry האמריקאי זמינה לפי בקשה      פרטים נוספים:     • מתאים לקסדות OPS-CORE FAST BUMP (Base Jump) ו-OPS-CORE FAST Carbon High Cut     • התאמה מדויקת של Agilite     • תא אחורי אוניברסלי שמתאים לכל סוללות או משקולות נגדיות נפוצות     • מיכל אחורי קשיח להגנה מפני פגיעות     • פתחים לכבלים ולמתגים של סוללות NVG סטנדרטיות     • ריתום מרכזי בגובה נמוך עבור אביזרים כמו פנסי IR, מצלמות ועוד     • ניהול כבלים מובנה     • פלטפורמת אביזרים יציבה ואמינה     • התקנה קלה תוך שניות              מדיניות החזרים:     אם אינכם מרוצים מהמוצר, תוכלו להחזיר אותו עד 30 יום מיום קבלתו ולקבל החזר כספי מלא. המוצר חייב להיות במצב המקורי שבו התקבל.      לבירורים נוספים או החזרות מחוץ לארה""ב, ניתן לפנות לכתובת: customercare@agilitegear.com",1,https://agilite.co.il/cdn/shop/products/P1010949_1_de555053-c0c1-4f2d-8d55-d14741d1b14f.jpg?v=1669549702&width=1024,2025-06-18T18:31:29.813811,6,[],In Stock
ops-core-maritime-fastsf-helmet-cover-gen4,https://agilite.co.il/products/ops-core-maritime-fastsf-helmet-cover-gen4,Ops-Core® Maritime/FAST SF Super High Cut Gen4 - +כיסוי קסדה חיתוך גבוה,279.0,"מידע   מידות   מפרט   החזרים     • הדור הרביעי הוא הדור החדש לכיסויי קסדות שמתאימים כמו כפפה, ונותנים לקסדה שלך שדרוג קריטי לארגון אביזרים ופונקציונליות.  • כיסוי הקסדה Ops Core FAST SF מעניק אחידות בצבע או הסוואה, מגן על שטח הקסדה ומשמש כפלטפורמה יציבה לכל האביזרים – כך שלא יאבדו, ייפלו או ייפגעו.  • הכיסוי שומר על פני השטח הצבועים של הקסדה ומאריך את חיי המוצר.     .     • משקל: 143 גרם • ניילון טקטי 1000D • רשת פוליאסטר שטוחה 380 גרם למ""ר • ערוצי גומי מגולפים בלייזר • לולאות אחוריות לסוללות AA ו-CR123 NVG • מיוצר בישראל*גרסה תואמת תקן Berry זמינה לפי בקשה פרטים נוספים: • מתאים לקסדות OPS-CORE FAST BUMP (Base Jump) High Cut ו-OPS-CORE FAST Carbon High Cut • התאמה מדויקת של Agilite • תא אחורי אוניברסלי אופציונלי שמתאים לכל סוללות/משקולות נפוצות • מיכל אחורי קשיח להגנה מפני פגיעות • פתחים לכל סוגי כבלי/מתגי סוללות NVG הנפוצים • ריתום מרכזי בגובה נמוך לאביזרים כמו פנסי IR, מצלמות וכו' • ניהול כבלים מובנה • פלטפורמה יציבה ונרחבת לאביזרים • התקנה פשוטה – ניתנת לחיבור תוך שניות      מדיניות החזרים: במידה ואינכם מרוצים מהרכישה, ניתן להחזיר את המוצר תוך 30 ימים ולקבל החזר כספי מלא. המוצר חייב להיות במצב המקורי שבו התקבל.  לשאלות נוספות או החזרות מחוץ לארה""ב, ניתן לפנות לכתובת: customercare@agilitegear.com",1,https://agilite.co.il/cdn/shop/products/Untitled_design_-_2020-01-12T173140.586_1_26f419b4-739b-4678-bd85-4e9a55e6d90d.png?v=1669549554&width=1024,2025-06-18T18:31:29.813811,6,[],In Stock
ops-core-sentry-xp-mid-cut-helmet-cover-gen4,https://agilite.co.il/products/ops-core-sentry-xp-mid-cut-helmet-cover-gen4,Ops-Core® Sentry Mid Cut Gen4 - כיסוי קסדה חיתוך בינוני,279.0,"מידע   מידות   מפרט   החזרים     • הדור הרביעי הוא הדור החדש לכיסויי קסדות שמתאימים כמו כפפה, ונותנים לקסדה שלך שדרוג קריטי לארגון אביזרים ופונקציונליות.  • כיסוי הקסדה Ops Core Sentry Mid Cut מעניק אחידות בהסוואה או צבע, מגן על שטח הקסדה ומשמש כפלטפורמה יציבה לכל האביזרים – כך שלא יאבדו, ייפלו או ייפגעו.  • הכיסוי מגן על הצבע ומאריך את חיי הקסדה.     תוכן מידות חסר – נא לשלוח אם יש מידע שצריך לתרגם ולהכניס כאן.     • משקל: 143 גרם • ניילון טקטי 1000D • רשת פוליאסטר שטוחה 380 גרם למ""ר • ערוצי גומי מגולפים בלייזר • לולאות אחוריות לסוללות AA ו-CR123 NVG • מיוצר בישראל*גרסה תואמת תקן Berry זמינה לפי בקשה פרטים נוספים: • מתאים לקסדת OPS-CORE FAST BUMP (Base Jump) High Cut ו-FAST Carbon High Cut • התאמה מדויקת של Agilite • תא אחורי אוניברסלי אופציונלי שמתאים לכל סוללות/משקולות הנפוצות • מיכל אחורי קשיח המגן מפני פגיעות • פתחים לכל סוגי כבלי/מתגי סוללות NVG הנפוצים • מערכת ריתום מרכזית בפרופיל נמוך – לאביזרים כמו פנסי IR, מצלמות וכו' • ניהול כבלים מובנה • פלטפורמת אביזרים יציבה ואמינה • התקנה קלה – מתחברת לקסדה תוך שניות      מדיניות החזרים: במידה ואינכם מרוצים מהרכישה, ניתן להחזיר את המוצר תוך 30 ימים ולקבל החזר כספי מלא. המוצר חייב להיות במצב המקורי שבו התקבל. לבירורים נוספים ניתן לפנות לכתובת: customercare@agilitegear.com",1,https://agilite.co.il/cdn/shop/products/P1020046_1_116efb32-deb1-49ab-a453-9067989341f0.jpg?v=1669549723&width=1024,2025-06-18T18:31:29.813811,6,[],In Stock
pincer-placard-loadout,https://agilite.co.il/products/pincer-placard-loadout,חבילת פונדת מחסניות ™Pincer מזוודת,806.8,כולל: -&nbsp;&nbsp;™Pincer פונדת מחסניות מולטי קליבר סקוטש קשיחה-&nbsp;פאוץ' קדמי לפונדת סקוץ' קשיחה - ™Pincer פונדת מחסנית אקדח (2X),1,https://agilite.co.il/cdn/shop/files/Bundle_Pincer-Essentials_RG-1_1.webp?v=1747816914&width=1024,2025-06-18T18:31:29.813811,8,[],In Stock
pincer-pistol-double-pouch,https://agilite.co.il/products/pincer-pistol-double-pouch,Pincer™ -  פונדת מחסנית כפולה לאקדח,209.0,"פונדת Pincer למחסנית אקדח - Agilite                 מידע     מידות     מפרט     החזרים                      פונדת Pincer™ למחסנית אקדח 9 מ""מ היא פונדה אלסטית עם חיבור מודולרי, המספקת שליפה מהירה ושומרת על פרופיל נמוך.         עיצוב הפטנט מאפשר הכנסת והוצאת המחסנית ביד אחת בלבד תוך שמירה על אחיזה יציבה כך שהמחסנית לעולם לא תאבד או תיפול.                ניתן להוסיף תופסני אבטחה נוספים בהתאם לצורך או לפי תקנות היחידה.                בין אם אתה מגן על המדינה בחזית, מגן על הקהילה שלך או מגן על הבית שלך, פונדת Pincer™ תעניק לך יתרון מבצעי שאין לו תחרות.                           מתאים לכל מחסנית דו-טורית של 9 מ""מ.                מתאים גם לאחסון חפצים קטנים בגודל 5.5  4  14 ס""מ.                           חומרים       • פאנלים חתוכים בלייזר עם ציפוי סקוץ'       • בד טקטי Squadron™ חזק ועמיד       • 500D CORDURA® בתקן צבאי לשימוש בתנאים קיצוניים                           מדיניות החזרה         ניתן להחזיר את המוצר עד 30 ימים מיום הרכישה ולקבל החזר כספי מלא.         יש לוודא שהמוצר מוחזר במצבו המקורי כפי שהתקבל וללא סימני שימוש.         לבירורים נוספים ניתן לפנות אלינו בכתובת         customercare@agilitegear.com",1,https://agilite.co.il/cdn/shop/files/Pincer_Pistol_Double_RG-1.webp?v=1716728009&width=1024,2025-06-18T18:31:29.813811,3,[],In Stock
pincer-pistol-single-pouch,https://agilite.co.il/products/pincer-pistol-single-pouch,Pincer™ -  פונדת מחסנית אקדח,139.9,"פונדת Pincer למחסנית אקדח - Agilite                 מידע     מידות     מפרט     החזרים                      פונדת Pincer למחסנית אקדח 9mm היא פונדה אלסטית עם חיבור מודולרי, המספקת שליפה מהירה ושומרת על פרופיל נמוך.         מבנה הפטנט מאפשר הכנסת והוצאת המחסנית ביד אחת, תוך שמירה על אחיזה יציבה ומניעה מוחלטת של נפילה או אובדן המחסנית.                ניתן להוסיף תפסני אבטחה בהתאם לצורך האישי או לדרישות היחידה.                בין אם אתה מגן על המדינה בחזית, מגן על הקהילה שלך או מגן על הבית שלך, פונדת Pincer תעניק לך יתרון מבצעי שאין שני לו.                           מתאים לכל מחסנית דו-טורית של 9 מ""מ.         מתאים גם לאחסון חפצים קטנים בגודל 5.5 * 4 * 14 ס""מ.                           מידות: 14 * 5.5 * 4 ס""מ (5.5 * 2.2 * 1.6 אינץ')       משקל: 28 גרם        חומרים:       • פאנלים חתוכים בלייזר עם ציפוי סקוץ'.       • בד טקטי Squadron™ חזק ועמיד.       • 500D CORDURA® בתקן צבאי, לשימוש בתנאים קיצוניים.                           מדיניות החזרה:         ניתן להחזיר את המוצר עד 30 ימים מיום הרכישה ולקבל החזר כספי מלא.         יש לוודא שהמוצר מוחזר במצבו המקורי כפי שהתקבל וללא סימני שימוש.         לבירורים נוספים ניתן לפנות אלינו בכתובת:         customercare@agilitegear.com",1,https://agilite.co.il/cdn/shop/files/Pincer_PistolSingle_RG-1_1_f2108a01-aecc-4c19-bcc4-7f7e9295c923.webp?v=1740663652&width=1024,2025-06-18T18:31:29.813811,3,[],In Stock
pincer-2nd-layer-admin-pouch,https://agilite.co.il/products/pincer-2nd-layer-admin-pouch,פאוץ' קדמי לפונדת סקוטש קשיחה,229.0,"*פונדת מחסניות אינה כלולה           מידע   מפרט   החזרים           • מתחבר בקלות ומהירות אל החלק הקדמי של פונדת ה-5.56™ Pincer ונותן לה רמה חדשה לגמרי של ארגון ואחסון בחבילה אחת קומפקטית.     • משלב סקוטש בתוך התא הראשי המאפשר להכניס אביזרים פנימיים ולעצב את הפאוץ' לפי הצורך.     • בצדדיו קיימות נקודות חיבור מודולריות – מושלם לחיבור פונדת האקדח שלנו או כל אביזר אחר שתרצו לחבר בטור.              • מתחבר ישירות אל פונדת ה-Agilite Pincer (לא תואם למערכות Placard אחרות).      מידות:     47×13×3 ס""מ (18.5×5.1×1.1 אינץ')      משקל:     132 גרם (0.3 ליברות)      חומרים:     • ניילון טקטי 500D CORDURA® בתקן צבאי     • שכבת Squadron™ חתוכה בלייזר     • לוחות ולקרו חתוכים בלייזר לחיבורי חוץ              מדיניות החזרים:     במידה ואינכם מרוצים מהמוצר, תוכלו להחזירו עד 30 ימים מיום הרכישה ולקבל החזר כספי מלא. המוצר חייב לחזור במצב זהה לזה שהתקבל.       לבירורים נוספים, אנא פנו אלינו בכתובת customercare@agilitegear.com",1,https://agilite.co.il/cdn/shop/files/Pincer_2ndLayerAdminPouch_RG-1.webp?v=1714293920&width=1024,2025-06-18T18:31:29.813811,3,[],In Stock
pincer-placard-2nd-layer-molle,https://agilite.co.il/products/pincer-placard-2nd-layer-molle,Pincer™ Placard - שכבה שנייה של MOLLE,151.9,"תוסף MOLLE ל-Pincer™ Placard - Agilite                Pincer Placard™ אינו כלול            תיאור     מידות     מפרט     החזרות                      • מוסיף שכבת MOLLE לPincer™ Placard         והופך אותו לפלטפורמת נשיאה מודולרית ודקה במיוחד.       • מתחבר באופן חלק לקדמת ה-Pincer™ Placard הפטנטי של Agilite,         ומאפשר חיבור פאוצ'ים, מכשירים טקטיים (EUDs) וציוד נוסף לפי הצורך המבצעי.       • כולל חיבורי MOLLE צדדיים, המושלמים לנשיאת פאוצ'י אקדח, כלי עבודה או ציוד דומה.       • מחוזק לכל אורכו, לתמיכה בנשיאת חפצים כבדים כמו רימוני 40 מ""מ או מכשירים גדולים.                           • מתחבר ישירות לקדמת Pincer™ Placard של Agilite בקלות וללא צורך במתאמים נוספים.                           • מתחבר ישירות ל-Pincer™ Placard של Agilite.       מידות: 0.25×0.12×0.10 אינץ' (0.64×0.3×0.25 ס""מ).       משקל: 88.5 גרם (3.12 אונקיות).       חומרים:       • 500D/1000D Cordura Laminate - בד חזק ועמיד במיוחד המיועד לשימוש טקטי.       • פוליפרופילן - להגברת יציבות ועמידות בתנאים קשים.       • סקוץ' (Hook-and-loop Fasteners) - לתפיסה מאובטחת עם התאמה מהירה.       • חיזוקי ניילון - למניעת שחיקה והארכת חיי המוצר.                           מדיניות החזרה:       אם אינכם מרוצים מהמוצר, תוכלו להחזירו עד 30 ימים מיום הרכישה ולקבל החזר כספי מלא.         יש להחזיר את המוצר במצבו המקורי כפי שהתקבל וללא סימני שימוש.                לכל שאלה או בירור נוסף, ניתן לפנות אלינו בכתובת:         customercare@agilitegear.com",1,https://agilite.co.il/cdn/shop/files/Pincer_2nd_Layer_MOLLE_RG-4.webp?v=1721815877&width=1024,2025-06-18T18:31:29.813811,3,[],Out of Stock
pincer%E2%84%A2-placard-multi-caliber-2nd-layer-molle,https://agilite.co.il/products/pincer%E2%84%A2-placard-multi-caliber-2nd-layer-molle,חבילת Pincer™ פונדת מחסניות מולטי קליבר+ Pincer™ Placard שכבה שנייה של MOLLE,449.9,כולל: פונדת ™Pincer פונדת מחסניות מולטי קליבר פונדת Pincer™ Placard שכבה שנייה של MOLLE,1,https://agilite.co.il/cdn/shop/files/Pincer_2ndLayerMOLLE_RG-1_1.webp?v=1747819992&width=1024,2025-06-18T18:31:29.813811,4,[],In Stock
